sequence,time,latitude,logitude,altitude,utm_easting,utm_northing,zone_num,zone_letter
568,1644175895,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
569,1644175896,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
570,1644175897,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
571,1644175898,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
572,1644175899,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
573,1644175900,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
574,1644175901,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
575,1644175902,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
576,1644175903,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
577,1644175904,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
578,1644175905,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
579,1644175906,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
580,1644175907,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
581,1644175908,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
582,1644175909,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
583,1644175910,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
584,1644175911,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
585,1644175912,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
586,1644175913,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
587,1644175914,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
588,1644175915,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
589,1644175916,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
590,1644175917,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
591,1644175918,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
592,1644175919,42.33919143676758,-71.08480834960938,-2.0,328257.25,4689542.5,19,T
593,1644175920,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
594,1644175921,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
595,1644175922,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
596,1644175923,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
597,1644175924,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
598,1644175925,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
599,1644175926,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
600,1644175927,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
601,1644175928,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
602,1644175929,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
603,1644175930,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
604,1644175931,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
605,1644175932,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
606,1644175933,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
607,1644175934,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
608,1644175935,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
609,1644175936,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
610,1644175937,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
611,1644175938,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
612,1644175939,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
613,1644175940,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
614,1644175941,42.33919143676758,-71.0848159790039,-2.0,328257.09375,4689542.5,19,T
615,1644175942,42.33919143676758,-71.08480834960938,-1.7999999523162842,328257.25,4689542.5,19,T
616,1644175943,42.33919143676758,-71.08480834960938,-1.5,328257.25,4689542.0,19,T
617,1644175944,42.33918380737305,-71.08480834960938,-1.2999999523162842,328257.625,4689541.5,19,T
618,1644175945,42.33917999267578,-71.08480072021484,-1.0,328258.1875,4689541.0,19,T
619,1644175946,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
620,1644175947,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
621,1644175948,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
622,1644175949,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
623,1644175950,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
624,1644175951,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
625,1644175952,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
626,1644175953,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
627,1644175954,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
628,1644175955,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
629,1644175956,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
630,1644175957,42.33917999267578,-71.08480072021484,-0.8999999761581421,328258.03125,4689541.0,19,T
631,1644175958,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
632,1644175959,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
633,1644175960,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
634,1644175961,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
635,1644175962,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
636,1644175963,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
637,1644175964,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
638,1644175965,42.33917999267578,-71.08480072021484,-0.800000011920929,328258.03125,4689541.0,19,T
