time,header,lat,lon,alt,u_e,u_n,zone,letter
1644098141245953773,"seq: 135
stamp: 
  secs: 1644098141
  nsecs: 244605541
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098142263587900,"seq: 136
stamp: 
  secs: 1644098142
  nsecs: 262034893
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098143266382455,"seq: 137
stamp: 
  secs: 1644098143
  nsecs: 262850761
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098144245579784,"seq: 138
stamp: 
  secs: 1644098144
  nsecs: 243726730
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098145261062951,"seq: 139
stamp: 
  secs: 1644098145
  nsecs: 258262157
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098146243749015,"seq: 140
stamp: 
  secs: 1644098146
  nsecs: 242455005
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098147244917064,"seq: 141
stamp: 
  secs: 1644098147
  nsecs: 243345499
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098148243540510,"seq: 142
stamp: 
  secs: 1644098148
  nsecs: 242454051
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098149262239597,"seq: 143
stamp: 
  secs: 1644098149
  nsecs: 260469675
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098150245675343,"seq: 144
stamp: 
  secs: 1644098150
  nsecs: 243142366
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098151263096419,"seq: 145
stamp: 
  secs: 1644098151
  nsecs: 261738061
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098152241254011,"seq: 146
stamp: 
  secs: 1644098152
  nsecs: 240022420
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098153241658799,"seq: 147
stamp: 
  secs: 1644098153
  nsecs: 240190029
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098154240703048,"seq: 148
stamp: 
  secs: 1644098154
  nsecs: 239628076
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098155244566619,"seq: 149
stamp: 
  secs: 1644098155
  nsecs: 241880416
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098156241719961,"seq: 150
stamp: 
  secs: 1644098156
  nsecs: 240319967
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098157241066255,"seq: 151
stamp: 
  secs: 1644098157
  nsecs: 240097761
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098158260047272,"seq: 152
stamp: 
  secs: 1644098158
  nsecs: 258783340
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098159242088119,"seq: 153
stamp: 
  secs: 1644098159
  nsecs: 240698575
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098160259201817,"seq: 154
stamp: 
  secs: 1644098160
  nsecs: 257920742
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098161272398668,"seq: 155
stamp: 
  secs: 1644098161
  nsecs: 271056890
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098162262482316,"seq: 156
stamp: 
  secs: 1644098162
  nsecs: 261110305
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098163241699034,"seq: 157
stamp: 
  secs: 1644098163
  nsecs: 240509986
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098164242855693,"seq: 158
stamp: 
  secs: 1644098164
  nsecs: 241736412
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098165258915715,"seq: 159
stamp: 
  secs: 1644098165
  nsecs: 257905483
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098166241777040,"seq: 160
stamp: 
  secs: 1644098166
  nsecs: 240429401
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
1644098167243216617,"seq: 161
stamp: 
  secs: 1644098167
  nsecs: 242220878
frame_id: ''",42.3395516,-71.084471,9.9,328286.2834813403,4689581.639874523,19,T
